time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,13,11,0,0
2026-06-07 00:00:00+00:00,16,14,0,0
2026-06-08 00:00:00+00:00,9,9,0,0
2026-06-09 00:00:00+00:00,19,11,1,1
2026-06-10 00:00:00+00:00,16,15,0,0
2026-06-11 00:00:00+00:00,10,7,1,1
2026-06-12 00:00:00+00:00,30,12,1,1
2026-06-13 00:00:00+00:00,35,21,3,3
2026-06-14 00:00:00+00:00,22,14,0,0
2026-06-15 00:00:00+00:00,17,6,0,0
2026-06-16 00:00:00+00:00,163,19,1,1
2026-06-17 00:00:00+00:00,24,14,0,0
2026-06-18 00:00:00+00:00,8,6,0,0
2026-06-19 00:00:00+00:00,10,6,0,0
