time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-29 00:00:00+00:00,3,3,0,0
2026-08-30 00:00:00+00:00,4,4,5,5
2026-08-31 00:00:00+00:00,6,5,0,0
2026-09-01 00:00:00+00:00,135,13,27,2
2026-09-02 00:00:00+00:00,13,9,0,0
2026-09-03 00:00:00+00:00,7,4,11,3
2026-09-04 00:00:00+00:00,3,3,3,1
2026-09-05 00:00:00+00:00,13,12,1,1
2026-09-06 00:00:00+00:00,23,18,0,0
2026-09-07 00:00:00+00:00,31,20,0,0
2026-09-08 00:00:00+00:00,9,9,1,1
2026-09-09 00:00:00+00:00,20,11,1,1
2026-09-10 00:00:00+00:00,144,21,0,0
2026-09-11 00:00:00+00:00,40,23,1,1
