url_path,views_total,views_unique
/morganstanley/Crossroads,18,7
/morganstanley/Crossroads/pulls,14,7
/morganstanley/Crossroads/pull/365,5,2
/morganstanley/Crossroads/pull/364,4,2
/morganstanley/Crossroads/tree/main/.github,4,2
/morganstanley/Crossroads/tree/main/site,3,3
/morganstanley/Crossroads/tree/main/.github/workflows,3,2
/morganstanley/Crossroads/blob/main/.github/workflows/release.yml,3,1
/morganstanley/Crossroads/issues,3,1
/morganstanley/Crossroads/commit/6c3f0a000a9b9c562afbe273acb765d6940716d8,2,2
