url_path,views_total,views_unique
/morganstanley/Crossroads,22,13
/morganstanley/Crossroads/pull/498,21,9
/morganstanley/Crossroads/pull/498/changes,18,6
/morganstanley/Crossroads/pulls,14,4
/morganstanley/Crossroads/pull/498/commits,7,3
/morganstanley/Crossroads/pull/494,5,1
/morganstanley/Crossroads/pull/498/changes/840c40bf46039ced14a4815bc1d78839447b869a,4,2
/morganstanley/Crossroads/edit/main/README.md,4,1
/morganstanley/Crossroads/pull/498/checks,3,2
/morganstanley/Crossroads/releases/tag/v2.0.0,3,2
