time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-07 00:00:00+00:00,4,4,2.0,1.0
2025-12-08 00:00:00+00:00,3,3,3.0,3.0
2025-12-09 00:00:00+00:00,32,18,17.0,6.0
2025-12-10 00:00:00+00:00,2,2,1.0,1.0
2025-12-11 00:00:00+00:00,2,2,5.0,1.0
2025-12-12 00:00:00+00:00,2,2,4.0,2.0
2025-12-13 00:00:00+00:00,2,2,,
2025-12-14 00:00:00+00:00,2,2,,
2025-12-15 00:00:00+00:00,2,2,,
2025-12-16 00:00:00+00:00,2,2,,
2025-12-17 00:00:00+00:00,12,9,2.0,2.0
2025-12-18 00:00:00+00:00,1,1,6.0,2.0
2025-12-19 00:00:00+00:00,5,5,1.0,1.0
2025-12-20 00:00:00+00:00,1,1,2.0,2.0
