time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,5,5,2,2
2026-04-12 00:00:00+00:00,2,2,0,0
2026-04-13 00:00:00+00:00,5,5,0,0
2026-04-14 00:00:00+00:00,3,3,0,0
2026-04-15 00:00:00+00:00,4,4,0,0
2026-04-16 00:00:00+00:00,9,7,1,1
2026-04-17 00:00:00+00:00,3,3,1,1
2026-04-18 00:00:00+00:00,1,1,0,0
2026-04-19 00:00:00+00:00,4,4,1,1
2026-04-20 00:00:00+00:00,16,13,0,0
2026-04-21 00:00:00+00:00,38,22,0,0
2026-04-22 00:00:00+00:00,38,20,0,0
2026-04-23 00:00:00+00:00,34,19,0,0
2026-04-24 00:00:00+00:00,26,16,0,0
