time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,9,8,1,1
2026-05-10 00:00:00+00:00,28,8,0,0
2026-05-11 00:00:00+00:00,6,3,1,1
2026-05-12 00:00:00+00:00,19,9,0,0
2026-05-13 00:00:00+00:00,9,9,1,1
2026-05-14 00:00:00+00:00,12,9,0,0
2026-05-15 00:00:00+00:00,37,9,0,0
2026-05-16 00:00:00+00:00,57,2,0,0
2026-05-17 00:00:00+00:00,10,9,0,0
2026-05-18 00:00:00+00:00,15,14,0,0
2026-05-19 00:00:00+00:00,1,1,0,0
2026-05-20 00:00:00+00:00,7,7,0,0
2026-05-21 00:00:00+00:00,7,7,2,2
2026-05-22 00:00:00+00:00,12,8,0,0
