time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-27 00:00:00+00:00,4,4,0,0
2026-06-28 00:00:00+00:00,23,19,0,0
2026-06-29 00:00:00+00:00,22,16,1,1
2026-06-30 00:00:00+00:00,136,33,17,3
2026-07-01 00:00:00+00:00,641,81,21,1
2026-07-02 00:00:00+00:00,9,9,1,1
2026-07-03 00:00:00+00:00,29,13,1,1
2026-07-04 00:00:00+00:00,35,21,0,0
2026-07-05 00:00:00+00:00,13,11,0,0
2026-07-06 00:00:00+00:00,16,16,0,0
2026-07-07 00:00:00+00:00,90,18,1,1
2026-07-08 00:00:00+00:00,7,7,1,1
2026-07-09 00:00:00+00:00,4,4,0,0
2026-07-10 00:00:00+00:00,18,16,0,0
