url_path,views_total,views_unique
/morganstanley/Crossroads/pulls,77,3
/morganstanley/Crossroads,23,8
/morganstanley/Crossroads/security/dependabot,16,1
/morganstanley/Crossroads/security,11,1
/morganstanley/Crossroads/network/dependencies,10,1
/morganstanley/Crossroads/pull/307,9,1
/morganstanley/Crossroads/actions/workflows/dependabot/dependabot-updates,7,1
/morganstanley/Crossroads/network/updates,7,1
/morganstanley/Crossroads/pulse,7,1
/morganstanley/Crossroads/actions/runs/11969251958/job/33372385273,6,1
