time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-10 00:00:00+00:00,2,2,19,4
2026-01-11 00:00:00+00:00,1,1,11,6
2026-01-12 00:00:00+00:00,3,2,5,4
2026-01-13 00:00:00+00:00,1,1,5,4
2026-01-14 00:00:00+00:00,2,2,7,6
2026-01-15 00:00:00+00:00,3,3,3,3
2026-01-16 00:00:00+00:00,2,2,33,5
2026-01-17 00:00:00+00:00,3,3,5,4
2026-01-18 00:00:00+00:00,1,1,15,1
2026-01-19 00:00:00+00:00,3,3,23,4
2026-01-20 00:00:00+00:00,3,3,43,8
2026-01-21 00:00:00+00:00,3,3,10,4
2026-01-22 00:00:00+00:00,1,1,19,5
2026-01-23 00:00:00+00:00,2,2,2,2
