time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-01 00:00:00+00:00,,,35,3
2024-12-02 00:00:00+00:00,,,5,3
2024-12-03 00:00:00+00:00,2.0,2.0,18,6
2024-12-04 00:00:00+00:00,,,5,3
2024-12-05 00:00:00+00:00,,,110,5
2024-12-06 00:00:00+00:00,,,31,3
2024-12-07 00:00:00+00:00,,,14,4
2024-12-08 00:00:00+00:00,,,16,6
2024-12-09 00:00:00+00:00,1.0,1.0,26,5
2024-12-10 00:00:00+00:00,,,6,4
2024-12-11 00:00:00+00:00,1.0,1.0,31,6
2024-12-12 00:00:00+00:00,,,68,6
2024-12-13 00:00:00+00:00,,,12,3
2024-12-14 00:00:00+00:00,,,44,2
