time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-25 00:00:00+00:00,3,3,6,1
2026-07-26 00:00:00+00:00,25,5,6,3
2026-07-27 00:00:00+00:00,62,6,11,8
2026-07-28 00:00:00+00:00,5,3,5,4
2026-07-29 00:00:00+00:00,29,4,78,18
2026-07-30 00:00:00+00:00,52,4,56,19
2026-07-31 00:00:00+00:00,32,5,21,11
2026-08-01 00:00:00+00:00,6,2,26,8
2026-08-02 00:00:00+00:00,4,3,15,7
2026-08-03 00:00:00+00:00,7,5,46,15
2026-08-04 00:00:00+00:00,5,4,54,19
2026-08-05 00:00:00+00:00,6,5,50,19
2026-08-06 00:00:00+00:00,12,5,52,16
2026-08-07 00:00:00+00:00,6,4,11,9
