time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-24 00:00:00+00:00,2,2,55,4
2026-01-25 00:00:00+00:00,4,4,47,5
2026-01-26 00:00:00+00:00,3,3,18,7
2026-01-27 00:00:00+00:00,2,2,6,4
2026-01-28 00:00:00+00:00,3,3,11,4
2026-01-29 00:00:00+00:00,3,3,1,1
2026-01-30 00:00:00+00:00,2,2,43,8
2026-01-31 00:00:00+00:00,2,2,4,4
2026-02-01 00:00:00+00:00,1,1,14,3
2026-02-02 00:00:00+00:00,2,2,15,9
2026-02-03 00:00:00+00:00,1,1,3,2
2026-02-04 00:00:00+00:00,1,1,8,3
2026-02-05 00:00:00+00:00,1,1,34,4
2026-02-06 00:00:00+00:00,1,1,24,7
