time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-28 00:00:00+00:00,2,2,0,0
2026-03-29 00:00:00+00:00,3,3,3,3
2026-03-30 00:00:00+00:00,4,4,26,11
2026-03-31 00:00:00+00:00,6,5,26,7
2026-04-01 00:00:00+00:00,3,3,49,12
2026-04-02 00:00:00+00:00,13,10,76,25
2026-04-03 00:00:00+00:00,22,21,361,121
2026-04-04 00:00:00+00:00,18,10,218,40
2026-04-05 00:00:00+00:00,9,9,59,22
2026-04-06 00:00:00+00:00,29,16,94,23
2026-04-07 00:00:00+00:00,62,25,239,36
2026-04-08 00:00:00+00:00,10,10,113,26
2026-04-09 00:00:00+00:00,3,3,48,19
2026-04-10 00:00:00+00:00,7,7,85,22
