time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-04 00:00:00+00:00,7,6,10,5
2026-07-05 00:00:00+00:00,7,4,6,4
2026-07-06 00:00:00+00:00,7,6,26,15
2026-07-07 00:00:00+00:00,8,5,40,13
2026-07-08 00:00:00+00:00,1,1,28,9
2026-07-09 00:00:00+00:00,3,3,5,4
2026-07-10 00:00:00+00:00,2,2,14,10
2026-07-11 00:00:00+00:00,1,1,5,4
2026-07-12 00:00:00+00:00,3,3,13,9
2026-07-13 00:00:00+00:00,8,5,10,3
2026-07-14 00:00:00+00:00,2,2,18,10
2026-07-15 00:00:00+00:00,10,6,21,11
2026-07-16 00:00:00+00:00,8,3,8,3
2026-07-17 00:00:00+00:00,7,3,7,4
