time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-14 00:00:00+00:00,3,3,1,1
2025-12-15 00:00:00+00:00,4,4,25,7
2025-12-16 00:00:00+00:00,4,3,18,4
2025-12-17 00:00:00+00:00,1,1,5,4
2025-12-18 00:00:00+00:00,2,2,3,3
2025-12-19 00:00:00+00:00,3,3,20,7
2025-12-20 00:00:00+00:00,1,1,2,2
2025-12-21 00:00:00+00:00,1,1,3,2
2025-12-22 00:00:00+00:00,2,2,6,5
2025-12-23 00:00:00+00:00,1,1,7,6
2025-12-24 00:00:00+00:00,4,3,5,2
2025-12-25 00:00:00+00:00,3,3,2,1
2025-12-26 00:00:00+00:00,14,8,3,2
2025-12-27 00:00:00+00:00,2,2,1,1
