time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-13 00:00:00+00:00,9,6,44,8
2026-06-14 00:00:00+00:00,1,1,12,6
2026-06-15 00:00:00+00:00,9,4,196,16
2026-06-16 00:00:00+00:00,7,6,39,11
2026-06-17 00:00:00+00:00,15,8,58,15
2026-06-18 00:00:00+00:00,2,2,8,5
2026-06-19 00:00:00+00:00,6,4,29,7
2026-06-20 00:00:00+00:00,1,1,20,4
2026-06-21 00:00:00+00:00,5,4,18,8
2026-06-22 00:00:00+00:00,6,4,23,10
2026-06-23 00:00:00+00:00,5,5,37,22
2026-06-24 00:00:00+00:00,43,13,33,7
2026-06-25 00:00:00+00:00,10,10,41,12
2026-06-26 00:00:00+00:00,1,1,23,12
