time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,5,4,5,2
2026-05-31 00:00:00+00:00,5,3,5,5
2026-06-01 00:00:00+00:00,3,2,10,7
2026-06-02 00:00:00+00:00,3,3,23,8
2026-06-03 00:00:00+00:00,4,4,5,5
2026-06-04 00:00:00+00:00,3,3,11,3
2026-06-05 00:00:00+00:00,4,4,4,3
2026-06-06 00:00:00+00:00,12,4,5,4
2026-06-07 00:00:00+00:00,2,2,4,4
2026-06-08 00:00:00+00:00,2,2,31,7
2026-06-09 00:00:00+00:00,4,4,89,10
2026-06-10 00:00:00+00:00,5,4,85,14
2026-06-11 00:00:00+00:00,12,5,22,14
2026-06-12 00:00:00+00:00,11,5,66,9
