time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,,,7,5
2025-05-06 00:00:00+00:00,,,1,1
2025-05-07 00:00:00+00:00,,,16,3
2025-05-08 00:00:00+00:00,,,17,2
2025-05-09 00:00:00+00:00,4.0,2.0,18,7
2025-05-10 00:00:00+00:00,2.0,1.0,11,4
2025-05-11 00:00:00+00:00,,,4,4
2025-05-12 00:00:00+00:00,,,24,8
2025-05-13 00:00:00+00:00,,,8,3
2025-05-14 00:00:00+00:00,1.0,1.0,58,6
2025-05-15 00:00:00+00:00,,,15,4
2025-05-16 00:00:00+00:00,1.0,1.0,10,3
2025-05-17 00:00:00+00:00,,,4,4
