time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-17 00:00:00+00:00,,,7,5
2025-03-18 00:00:00+00:00,1.0,1.0,5,4
2025-03-19 00:00:00+00:00,2.0,1.0,73,11
2025-03-20 00:00:00+00:00,1.0,1.0,1,1
2025-03-21 00:00:00+00:00,,,14,6
2025-03-22 00:00:00+00:00,,,1,1
2025-03-23 00:00:00+00:00,,,1,1
2025-03-24 00:00:00+00:00,,,23,4
2025-03-25 00:00:00+00:00,,,39,8
2025-03-26 00:00:00+00:00,1.0,1.0,25,5
2025-03-27 00:00:00+00:00,1.0,1.0,7,5
2025-03-28 00:00:00+00:00,1.0,1.0,49,3
2025-03-29 00:00:00+00:00,1.0,1.0,18,1
