time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-27 00:00:00+00:00,3,3,1,1
2026-06-28 00:00:00+00:00,4,3,1,1
2026-06-29 00:00:00+00:00,2,2,46,6
2026-06-30 00:00:00+00:00,20,5,8,7
2026-07-01 00:00:00+00:00,5,5,26,8
2026-07-02 00:00:00+00:00,8,6,57,20
2026-07-03 00:00:00+00:00,19,14,26,13
2026-07-04 00:00:00+00:00,7,6,10,5
2026-07-05 00:00:00+00:00,7,4,6,4
2026-07-06 00:00:00+00:00,7,6,26,15
2026-07-07 00:00:00+00:00,8,5,40,13
2026-07-08 00:00:00+00:00,1,1,28,9
2026-07-09 00:00:00+00:00,3,3,5,4
2026-07-10 00:00:00+00:00,2,2,14,10
