time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,1,1,4,4
2026-08-23 00:00:00+00:00,5,3,13,7
2026-08-24 00:00:00+00:00,3,3,11,9
2026-08-25 00:00:00+00:00,3,2,15,13
2026-08-26 00:00:00+00:00,5,3,17,7
2026-08-27 00:00:00+00:00,8,3,16,10
2026-08-28 00:00:00+00:00,1,1,6,2
2026-08-29 00:00:00+00:00,2,2,10,2
2026-08-30 00:00:00+00:00,5,3,3,3
2026-08-31 00:00:00+00:00,2,2,7,7
2026-09-01 00:00:00+00:00,14,12,161,25
2026-09-02 00:00:00+00:00,14,8,12,9
2026-09-03 00:00:00+00:00,5,5,8,6
2026-09-04 00:00:00+00:00,5,4,4,4
