time_iso8601,forks_cumulative
2023-11-23 00:00:00+00:00,1
2024-03-04 00:00:00+00:00,2
2024-04-30 00:00:00+00:00,3
2024-09-27 00:00:00+00:00,4
2024-12-07 00:00:00+00:00,5
2025-08-23 00:00:00+00:00,6
2025-09-13 00:00:00+00:00,7
