url_path,views_total,views_unique
/morganstanley/url-detector,10,6
/morganstanley/url-detector/pulls,6,3
/morganstanley/url-detector/actions,2,2
/morganstanley/url-detector/issues,2,2
/morganstanley/url-detector/commits,2,1
/morganstanley/url-detector/actions/runs/22097241730/job/63857405572,1,1
/morganstanley/url-detector/blob/cc443bee07b74d435a294b986b28d931c73b5324/package.json,1,1
/morganstanley/url-detector/issues/22,1,1
/morganstanley/url-detector/issues/86,1,1
/morganstanley/url-detector/issues/89,1,1
