time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,6,6,0,0
2026-09-06 00:00:00+00:00,8,6,0,0
2026-09-07 00:00:00+00:00,7,7,2,1
2026-09-08 00:00:00+00:00,4,4,12,2
2026-09-09 00:00:00+00:00,4,4,1,1
2026-09-10 00:00:00+00:00,10,4,0,0
2026-09-11 00:00:00+00:00,2,2,0,0
2026-09-12 00:00:00+00:00,14,9,2,2
2026-09-13 00:00:00+00:00,1,1,1,1
2026-09-14 00:00:00+00:00,3,2,7,2
2026-09-15 00:00:00+00:00,8,5,26,2
2026-09-16 00:00:00+00:00,10,6,5,1
2026-09-17 00:00:00+00:00,5,4,3,2
2026-09-18 00:00:00+00:00,7,6,3,3
