url_path,views_total,views_unique
/morganstanley/url-detector/pull/123,13,4
/morganstanley/url-detector,10,8
/morganstanley/url-detector/pull/123/changes,6,3
/morganstanley/url-detector/issues,2,2
/morganstanley/url-detector/issues/95,2,2
/morganstanley/url-detector/pulls,2,2
/morganstanley/url-detector/blob/e6899946099ff7770fd71519f6ebdc2808f310cc/package.json,1,1
/morganstanley/url-detector/blob/main/.github/copilot-instructions.md,1,1
/morganstanley/url-detector/commits,1,1
/morganstanley/url-detector/pull/123/files,1,1
