url_path,views_total,views_unique
/morganstanley/url-detector,4,4
/morganstanley/url-detector/commit/d8f6d851bcfd70b366c7faf135c7953a90c246c2,4,4
/morganstanley/url-detector/pull/74,3,2
/morganstanley/url-detector/blob/d8f6d851bcfd70b366c7faf135c7953a90c246c2/package.json,1,1
/morganstanley/url-detector/blob/main/package.json,1,1
/morganstanley/url-detector/compare/main...mimiflynn-patch-1,1,1
/morganstanley/url-detector/edit/main/README.md,1,1
/morganstanley/url-detector/issues/60,1,1
/morganstanley/url-detector/pull/73,1,1
/morganstanley/url-detector/pull/74/changes,1,1
