url_path,views_total,views_unique
/morganstanley/url-detector,16,13
/morganstanley/url-detector/issues,16,1
/morganstanley/url-detector/pull/114,10,3
/morganstanley/url-detector/pulls,6,2
/morganstanley/url-detector/pull/114/changes,4,2
/morganstanley/url-detector/actions/runs/21296990780,4,1
/morganstanley/url-detector/actions/workflows/continuous-integration.yml,2,2
/morganstanley/url-detector/actions/runs/21296990771,2,1
/morganstanley/url-detector/issues/99,2,1
/morganstanley/url-detector/tree/main/src,2,1
