url_path,views_total,views_unique
/morganstanley/url-detector,19,11
/morganstanley/url-detector/issues,5,1
/morganstanley/url-detector/pull/189,3,2
/morganstanley/url-detector/compare/main...prakhar2000:url-detector:feat/ignore-domains-file,3,1
/morganstanley/url-detector/issues/92,3,1
/morganstanley/url-detector/pull/199/changes,3,1
/morganstanley/url-detector/blob/main/src/urlDetector.ts,2,2
/morganstanley/url-detector/pulls,2,2
/morganstanley/url-detector/tree/main/src,2,2
/morganstanley/url-detector/issues/87,2,1
