time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-31 00:00:00+00:00,1,1,,
2025-09-01 00:00:00+00:00,333,50,5.0,1.0
2025-09-02 00:00:00+00:00,82,16,19.0,2.0
2025-09-03 00:00:00+00:00,39,14,23.0,1.0
2025-09-04 00:00:00+00:00,2,2,,
2025-09-05 00:00:00+00:00,13,5,22.0,4.0
2025-09-06 00:00:00+00:00,4,4,7.0,3.0
2025-09-07 00:00:00+00:00,2,2,,
2025-09-08 00:00:00+00:00,2,2,,
2025-09-09 00:00:00+00:00,1,1,,
2025-09-10 00:00:00+00:00,2,2,,
2025-09-11 00:00:00+00:00,1,1,1.0,1.0
2025-09-12 00:00:00+00:00,2,2,2.0,2.0
2025-09-13 00:00:00+00:00,2,2,,
