time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-07 00:00:00+00:00,1,1,5,4
2026-03-08 00:00:00+00:00,5,4,7,4
2026-03-09 00:00:00+00:00,3,2,7,7
2026-03-10 00:00:00+00:00,4,4,1,1
2026-03-11 00:00:00+00:00,3,3,3,3
2026-03-12 00:00:00+00:00,4,4,4,4
2026-03-13 00:00:00+00:00,4,3,2,2
2026-03-14 00:00:00+00:00,1,1,2,2
2026-03-15 00:00:00+00:00,2,2,1,1
2026-03-16 00:00:00+00:00,6,6,8,3
2026-03-17 00:00:00+00:00,1,1,16,6
2026-03-18 00:00:00+00:00,2,2,7,2
2026-03-19 00:00:00+00:00,1,1,3,3
2026-03-20 00:00:00+00:00,2,2,8,5
