time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-04 00:00:00+00:00,4,4,5,4
2026-07-05 00:00:00+00:00,1,1,1,1
2026-07-06 00:00:00+00:00,5,4,1,1
2026-07-07 00:00:00+00:00,4,4,1,1
2026-07-08 00:00:00+00:00,3,3,5,3
2026-07-09 00:00:00+00:00,14,9,4,3
2026-07-10 00:00:00+00:00,11,9,22,6
2026-07-11 00:00:00+00:00,5,5,3,3
2026-07-12 00:00:00+00:00,12,9,4,2
2026-07-13 00:00:00+00:00,8,6,13,3
2026-07-14 00:00:00+00:00,5,4,8,4
2026-07-15 00:00:00+00:00,4,4,7,2
2026-07-16 00:00:00+00:00,3,3,12,3
2026-07-17 00:00:00+00:00,2,2,28,3
