time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-04 00:00:00+00:00,2,2,11,5
2026-04-05 00:00:00+00:00,4,4,5,5
2026-04-06 00:00:00+00:00,6,3,41,4
2026-04-07 00:00:00+00:00,7,4,26,6
2026-04-08 00:00:00+00:00,8,6,3,3
2026-04-09 00:00:00+00:00,5,4,23,7
2026-04-10 00:00:00+00:00,13,7,25,15
2026-04-11 00:00:00+00:00,58,5,3,3
2026-04-12 00:00:00+00:00,2,2,1,1
2026-04-13 00:00:00+00:00,2,2,4,3
2026-04-14 00:00:00+00:00,4,2,7,7
2026-04-15 00:00:00+00:00,3,3,20,9
2026-04-16 00:00:00+00:00,5,5,6,5
2026-04-17 00:00:00+00:00,5,4,8,6
