time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,1,1,2.0,2.0
2025-11-24 00:00:00+00:00,1,1,7.0,6.0
2025-11-25 00:00:00+00:00,1,1,5.0,4.0
2025-11-26 00:00:00+00:00,9,9,19.0,9.0
2025-11-27 00:00:00+00:00,5,4,16.0,8.0
2025-11-28 00:00:00+00:00,1,1,8.0,6.0
2025-11-29 00:00:00+00:00,6,4,,
2025-11-30 00:00:00+00:00,1,1,2.0,2.0
2025-12-01 00:00:00+00:00,2,2,7.0,7.0
2025-12-02 00:00:00+00:00,6,6,14.0,5.0
2025-12-03 00:00:00+00:00,3,3,4.0,4.0
2025-12-04 00:00:00+00:00,3,3,6.0,5.0
2025-12-05 00:00:00+00:00,9,4,25.0,7.0
2025-12-06 00:00:00+00:00,1,1,6.0,3.0
