time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-20 00:00:00+00:00,,,1,1
2025-07-21 00:00:00+00:00,3.0,3.0,19,4
2025-07-22 00:00:00+00:00,,,7,7
2025-07-23 00:00:00+00:00,5.0,4.0,12,5
2025-07-24 00:00:00+00:00,,,25,6
2025-07-25 00:00:00+00:00,,,12,5
2025-07-26 00:00:00+00:00,1.0,1.0,10,5
2025-07-27 00:00:00+00:00,,,2,2
2025-07-28 00:00:00+00:00,,,5,2
2025-07-29 00:00:00+00:00,1.0,1.0,17,4
2025-07-30 00:00:00+00:00,2.0,2.0,8,4
2025-07-31 00:00:00+00:00,2.0,2.0,4,3
2025-08-01 00:00:00+00:00,3.0,3.0,45,3
2025-08-02 00:00:00+00:00,1.0,1.0,1,1
