time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,48,20,1,1
2026-04-26 00:00:00+00:00,36,20,5,2
2026-04-27 00:00:00+00:00,61,21,14,4
2026-04-28 00:00:00+00:00,43,23,2,2
2026-04-29 00:00:00+00:00,11,10,13,10
2026-04-30 00:00:00+00:00,22,17,7,6
2026-05-01 00:00:00+00:00,36,18,5,5
2026-05-02 00:00:00+00:00,9,9,6,5
2026-05-03 00:00:00+00:00,8,5,12,7
2026-05-04 00:00:00+00:00,12,11,1,1
2026-05-05 00:00:00+00:00,14,12,5,2
2026-05-06 00:00:00+00:00,16,11,3,2
2026-05-07 00:00:00+00:00,13,11,5,4
2026-05-08 00:00:00+00:00,27,15,9,3
