time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-31 00:00:00+00:00,3,3,9,4
2026-02-01 00:00:00+00:00,3,3,3,2
2026-02-02 00:00:00+00:00,3,3,10,6
2026-02-03 00:00:00+00:00,3,2,17,6
2026-02-04 00:00:00+00:00,3,3,3,3
2026-02-05 00:00:00+00:00,1,1,10,2
2026-02-06 00:00:00+00:00,4,3,1,1
2026-02-07 00:00:00+00:00,2,2,5,3
2026-02-08 00:00:00+00:00,1,1,1,1
2026-02-09 00:00:00+00:00,1,1,15,6
2026-02-10 00:00:00+00:00,5,4,11,6
2026-02-11 00:00:00+00:00,2,2,10,8
2026-02-12 00:00:00+00:00,2,2,3,3
2026-02-13 00:00:00+00:00,7,4,4,3
