time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-28 00:00:00+00:00,3,3,5,2
2026-03-29 00:00:00+00:00,2,2,11,4
2026-03-30 00:00:00+00:00,3,3,6,3
2026-03-31 00:00:00+00:00,5,4,12,5
2026-04-01 00:00:00+00:00,8,8,20,6
2026-04-02 00:00:00+00:00,7,5,9,5
2026-04-03 00:00:00+00:00,3,3,9,5
2026-04-04 00:00:00+00:00,2,2,11,5
2026-04-05 00:00:00+00:00,4,4,5,5
2026-04-06 00:00:00+00:00,6,3,41,4
2026-04-07 00:00:00+00:00,7,4,26,6
2026-04-08 00:00:00+00:00,8,6,3,3
2026-04-09 00:00:00+00:00,5,4,23,7
2026-04-10 00:00:00+00:00,13,7,25,15
