time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-02 00:00:00+00:00,3,3,4,4
2025-11-03 00:00:00+00:00,9,9,16,7
2025-11-04 00:00:00+00:00,13,10,29,7
2025-11-05 00:00:00+00:00,7,6,9,6
2025-11-06 00:00:00+00:00,10,7,41,6
2025-11-07 00:00:00+00:00,8,8,4,3
2025-11-08 00:00:00+00:00,5,5,5,5
2025-11-09 00:00:00+00:00,1,1,2,2
2025-11-10 00:00:00+00:00,4,4,2,2
2025-11-11 00:00:00+00:00,2,2,11,3
2025-11-12 00:00:00+00:00,11,10,4,2
2025-11-13 00:00:00+00:00,4,3,27,6
2025-11-14 00:00:00+00:00,1,1,15,5
2025-11-15 00:00:00+00:00,1,1,1,1
