time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,9,9,6,5
2026-05-03 00:00:00+00:00,8,5,12,7
2026-05-04 00:00:00+00:00,12,11,1,1
2026-05-05 00:00:00+00:00,14,12,5,2
2026-05-06 00:00:00+00:00,16,11,3,2
2026-05-07 00:00:00+00:00,13,11,5,4
2026-05-08 00:00:00+00:00,27,15,9,3
2026-05-09 00:00:00+00:00,12,12,3,3
2026-05-10 00:00:00+00:00,1,1,7,6
2026-05-11 00:00:00+00:00,34,19,7,5
2026-05-12 00:00:00+00:00,39,18,8,7
2026-05-13 00:00:00+00:00,15,12,5,5
2026-05-14 00:00:00+00:00,8,7,3,3
2026-05-15 00:00:00+00:00,4,3,5,4
