time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,58,5,3,3
2026-04-12 00:00:00+00:00,2,2,1,1
2026-04-13 00:00:00+00:00,2,2,4,3
2026-04-14 00:00:00+00:00,4,2,7,7
2026-04-15 00:00:00+00:00,3,3,20,9
2026-04-16 00:00:00+00:00,5,5,6,5
2026-04-17 00:00:00+00:00,5,4,8,6
2026-04-18 00:00:00+00:00,3,3,6,2
2026-04-19 00:00:00+00:00,3,3,46,8
2026-04-20 00:00:00+00:00,8,2,8,8
2026-04-21 00:00:00+00:00,2,2,8,7
2026-04-22 00:00:00+00:00,3,3,4,4
2026-04-23 00:00:00+00:00,22,15,4,3
2026-04-24 00:00:00+00:00,10,9,7,4
