time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,12,12,3,3
2026-05-10 00:00:00+00:00,1,1,7,6
2026-05-11 00:00:00+00:00,34,19,7,5
2026-05-12 00:00:00+00:00,39,18,8,7
2026-05-13 00:00:00+00:00,15,12,5,5
2026-05-14 00:00:00+00:00,8,7,3,3
2026-05-15 00:00:00+00:00,4,3,5,4
2026-05-16 00:00:00+00:00,3,3,1,1
2026-05-17 00:00:00+00:00,2,2,2,2
2026-05-18 00:00:00+00:00,8,5,22,8
2026-05-19 00:00:00+00:00,8,7,9,7
2026-05-20 00:00:00+00:00,5,5,8,3
2026-05-21 00:00:00+00:00,5,5,3,3
2026-05-22 00:00:00+00:00,11,10,0,0
