referrer,views_total,views_unique
Google,333,120
github.com,100,45
confluent.io,18,6
Bing,12,4
DuckDuckGo,10,6
statics.teams.cdn.office.net,9,4
cwiki.apache.org,8,2
vcpkg.link,5,1
staging.itsdev.in,5,1
yandex.ru,4,3
