time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-09 00:00:00+00:00,36,23,24,7
2025-02-10 00:00:00+00:00,102,58,127,42
2025-02-11 00:00:00+00:00,131,78,126,40
2025-02-12 00:00:00+00:00,132,79,66,31
2025-02-13 00:00:00+00:00,157,80,67,33
2025-02-14 00:00:00+00:00,120,70,69,32
2025-02-15 00:00:00+00:00,60,35,11,10
2025-02-16 00:00:00+00:00,39,24,22,14
2025-02-17 00:00:00+00:00,127,55,205,40
2025-02-18 00:00:00+00:00,402,109,102,35
2025-02-19 00:00:00+00:00,430,123,130,25
2025-02-20 00:00:00+00:00,148,69,169,26
2025-02-21 00:00:00+00:00,188,81,115,27
2025-02-22 00:00:00+00:00,45,29,21,13
