time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-17 00:00:00+00:00,82,30,8,7
2026-01-18 00:00:00+00:00,100,28,23,10
2026-01-19 00:00:00+00:00,164,57,73,26
2026-01-20 00:00:00+00:00,819,53,47,22
2026-01-21 00:00:00+00:00,1264,62,45,14
2026-01-22 00:00:00+00:00,861,58,61,31
2026-01-23 00:00:00+00:00,1719,44,65,21
2026-01-24 00:00:00+00:00,88,31,10,6
2026-01-25 00:00:00+00:00,92,21,15,10
2026-01-26 00:00:00+00:00,966,57,158,27
2026-01-27 00:00:00+00:00,579,77,76,20
2026-01-28 00:00:00+00:00,1621,53,66,23
2026-01-29 00:00:00+00:00,2086,60,35,14
2026-01-30 00:00:00+00:00,1707,50,67,21
