referrer,views_total,views_unique
Google,172,67
github.com,150,39
confluent.io,14,1
statics.teams.cdn.office.net,10,3
Bing,7,4
DuckDuckGo,2,2
ecosia.org,2,2
search.brave.com,2,2
confluence.mwam.local,1,1
docs.redpanda.com,1,1
