referrer,views_total,views_unique
Google,215,79
github.com,78,33
cn.bing.com,21,3
Bing,17,7
gitee.com,12,1
confluent.io,11,6
DuckDuckGo,6,1
vcpkg.link,4,2
yandex.ru,3,2
cwiki.apache.org,3,2
