referrer,views_total,views_unique
Google,292,89
github.com,110,35
DuckDuckGo,31,7
conan.io,24,6
confluent.io,19,6
Bing,12,5
yandex.by,12,2
yandex.ru,8,4
yuanbao.tencent.com,6,2
cwiki.apache.org,5,2
