time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-04 00:00:00+00:00,103,33,4,4
2026-07-05 00:00:00+00:00,136,33,6,6
2026-07-06 00:00:00+00:00,431,109,15,10
2026-07-07 00:00:00+00:00,495,86,21,16
2026-07-08 00:00:00+00:00,453,82,30,17
2026-07-09 00:00:00+00:00,435,78,18,9
2026-07-10 00:00:00+00:00,447,67,21,10
2026-07-11 00:00:00+00:00,156,46,16,9
2026-07-12 00:00:00+00:00,173,41,4,4
2026-07-13 00:00:00+00:00,518,89,57,14
2026-07-14 00:00:00+00:00,503,82,23,9
2026-07-15 00:00:00+00:00,456,78,28,9
2026-07-16 00:00:00+00:00,548,119,44,11
2026-07-17 00:00:00+00:00,456,89,44,9
