referrer,views_total,views_unique
Google,426,133
github.com,68,32
statics.teams.cdn.office.net,27,11
Bing,25,13
yandex.ru,20,7
confluent.io,19,7
conan.io,15,5
DuckDuckGo,12,5
codingcorp.coding.csair.com,9,1
learn.conduktor.io,4,2
