time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,79,28,9,5
2026-03-01 00:00:00+00:00,139,35,14,5
2026-03-02 00:00:00+00:00,735,119,172,19
2026-03-03 00:00:00+00:00,489,61,67,19
2026-03-04 00:00:00+00:00,414,54,54,17
2026-03-05 00:00:00+00:00,652,57,28,14
2026-03-06 00:00:00+00:00,755,61,36,18
2026-03-07 00:00:00+00:00,95,33,15,4
2026-03-08 00:00:00+00:00,140,53,4,3
2026-03-09 00:00:00+00:00,1673,46,61,21
2026-03-10 00:00:00+00:00,3921,64,31,13
2026-03-11 00:00:00+00:00,1276,63,33,22
2026-03-12 00:00:00+00:00,1334,83,22,15
2026-03-13 00:00:00+00:00,321,52,34,17
