referrer,views_total,views_unique
Google,274,100
github.com,41,16
Bing,25,9
confluent.io,7,2
DuckDuckGo,4,2
doubao.com,4,1
jive.ms.com,4,1
uniqfeed.atlassian.net,4,1
yandex.ru,3,2
search.brave.com,2,2
