time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-16 00:00:00+00:00,39,24,22,14
2025-02-17 00:00:00+00:00,127,55,205,40
2025-02-18 00:00:00+00:00,402,109,102,35
2025-02-19 00:00:00+00:00,430,123,130,25
2025-02-20 00:00:00+00:00,148,69,169,26
2025-02-21 00:00:00+00:00,188,81,115,27
2025-02-22 00:00:00+00:00,45,29,23,14
2025-02-23 00:00:00+00:00,35,23,50,19
2025-02-24 00:00:00+00:00,210,86,208,37
2025-02-25 00:00:00+00:00,171,70,286,52
2025-02-26 00:00:00+00:00,217,66,147,39
2025-02-27 00:00:00+00:00,195,88,131,29
2025-02-28 00:00:00+00:00,209,90,106,33
2025-03-01 00:00:00+00:00,70,39,80,11
