time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-20 00:00:00+00:00,52,22,17,8
2025-04-21 00:00:00+00:00,148,66,121,30
2025-04-22 00:00:00+00:00,201,102,148,45
2025-04-23 00:00:00+00:00,201,91,110,52
2025-04-24 00:00:00+00:00,192,92,163,33
2025-04-25 00:00:00+00:00,217,80,102,34
2025-04-26 00:00:00+00:00,79,28,21,10
2025-04-27 00:00:00+00:00,77,28,37,12
2025-04-28 00:00:00+00:00,137,60,98,42
2025-04-29 00:00:00+00:00,168,75,76,29
2025-04-30 00:00:00+00:00,198,87,96,25
2025-05-01 00:00:00+00:00,180,70,61,15
2025-05-02 00:00:00+00:00,164,79,35,16
2025-05-03 00:00:00+00:00,140,69,42,13
