referrer,views_total,views_unique
Google,180,54
github.com,71,19
conan.io,6,2
Bing,5,4
vcpkg.io,5,3
yandex.ru,4,2
DuckDuckGo,2,2
statics.gov.teams.microsoft.us,2,1
search.brave.com,1,1
chatgpt.com,1,1
