referrer,views_total,views_unique
Google,474,144
github.com,93,30
jira.gaincapital.com,32,3
confluent.io,26,7
Bing,25,14
chat.baidu.com,18,1
statics.teams.cdn.office.net,15,11
conan.io,14,4
codingcorp.coding.csair.com,9,1
learn.conduktor.io,8,5
