referrer,views_total,views_unique
Google,388,128
github.com,97,41
yandex.ru,27,9
ya.ru,26,1
Bing,24,8
confluent.io,13,6
opensource.morganstanley.com,9,4
jive.ms.com,9,1
vcpkg.io,8,2
conan.io,6,4
