referrer,views_total,views_unique
github.com,123,26
Google,93,44
Bing,9,3
confluent.io,6,4
statics.teams.cdn.office.net,5,3
onejira.tools.vestas.net,5,1
bitbucket.org,3,1
console.aiven.io,1,1
relatedrepos.com,1,1
vcpkg.io,1,1
