referrer,views_total,views_unique
Google,186,60
github.com,81,33
conan.io,38,2
ecosia.org,8,2
Bing,5,3
DuckDuckGo,3,3
yandex.ru,3,2
morganstanley.github.io,2,2
chatgpt.com,2,1
claude.ai,1,1
