referrer,views_total,views_unique
Google,378,108
github.com,111,34
Bing,20,9
ya.ru,18,1
DuckDuckGo,14,3
conan.io,11,5
app.ninehire.com,11,2
yandex.ru,10,4
confluent.io,8,6
yandex.by,8,2
