referrer,views_total,views_unique
Google,301,114
github.com,109,34
confluent.io,45,13
Bing,42,12
DuckDuckGo,21,6
conan.io,12,2
cn.bing.com,11,5
yandex.ru,7,6
vcpkg.io,3,3
git.woa.com,3,2
