referrer,views_total,views_unique
Google,373,122
github.com,102,41
Bing,35,22
yandex.ru,28,3
confluent.io,19,10
docs.confluent.io,7,1
conan.io,6,5
DuckDuckGo,6,4
chatgpt.com,6,1
opensource.morganstanley.com,4,2
