referrer,views_total,views_unique
Google,570,129
github.com,132,44
conan.io,21,5
yandex.ru,18,8
jira.sberbank.ru,12,1
statics.teams.cdn.office.net,7,5
DuckDuckGo,7,5
Bing,5,4
confluent.io,4,4
morganstanley.com,3,3
