referrer,views_total,views_unique
Google,249,94
github.com,42,21
Bing,34,11
registry.bazel.build,18,3
conan.io,9,1
yandex.ru,7,5
docs.confluent.io,7,1
jive.ms.com,7,1
chatgpt.com,5,3
DuckDuckGo,4,2
